unified_id,source_file,type,price,area,bedrooms,bathrooms,city,region,address,level,furnished,rent,lat,lng
csv_Ad id 194081243,data.csv,apartment,7500.0,100.0,2,1,cairo,heliopolis,,9,,yes,30.1005985,31.3329136
csv_Ad id 194001899,data.csv,apartment,4000.0,165.0,3,2,cairo,shorouk city,,2,no,yes,30.1488541,31.6295623
csv_Ad id 192491460,data.csv,apartment,14500.0,145.0,3,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194332179,data.csv,apartment,3300.0,118.0,3,1,giza,hadayek al-ahram,,2,,yes,,
csv_Ad id 193623918,data.csv,apartment,200.0,100.0,2,1,cairo,zahraa al maadi,,7,no,yes,29.962275,31.3150054
csv_Ad id 194332010,data.csv,studio,9000.0,80.0,1,1,giza,6th of october,,2,yes,yes,29.9723458,30.9409205
csv_Ad id 194331929,data.csv,apartment,9500.0,240.0,3,3,giza,6th of october,,3,no,yes,29.9723458,30.9409205
csv_Ad id 194331902,data.csv,apartment,9000.0,175.0,3,3,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194331790,data.csv,apartment,13000.0,13.0,3,3,giza,sheikh zayed,,1,no,yes,30.048347,30.9832235
csv_Ad id 194331679,data.csv,apartment,588.0,110.0,2,1,cairo,nasr city,,3,yes,yes,30.0521177,31.3422045
csv_Ad id 172516917,data.csv,apartment,12000.0,185.0,3,3,cairo,mokattam,,1,yes,yes,30.033333,31.283333
csv_Ad id 194330783,data.csv,apartment,7500.0,70.0,2,1,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194330013,data.csv,apartment,5000.0,60.0,2,1,cairo,new cairo - el tagamoa,,highest,yes,yes,30.0628389,31.4459868
csv_Ad id 194280492,data.csv,apartment,4000.0,120.0,3,1,cairo,nasr city,,4,,yes,30.0521177,31.3422045
csv_Ad id 192166214,data.csv,apartment,10000.0,140.0,3,1,alexandria,smoha,,10+,yes,yes,31.215679,29.9421807
csv_Ad id 194330446,data.csv,apartment,8500.0,200.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 192556991,data.csv,apartment,5500.0,110.0,3,1,cairo,badr city,,3,yes,yes,30.142806,31.742824
csv_Ad id 194330251,data.csv,apartment,2000.0,70.0,2,1,cairo,obour city,,ground,no,yes,30.1636723,31.4785044
csv_Ad id 194330049,data.csv,apartment,6200.0,116.0,3,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 193908231,data.csv,apartment,25000.0,270.0,3,3,giza,mohandessin,,9,yes,yes,30.0583951,31.2020231
csv_Ad id 194330014,data.csv,apartment,20000.0,350.0,4,4,cairo,sheraton,,6,no,yes,30.1006226,31.3771365
csv_Ad id 194297053,data.csv,apartment,18000.0,190.0,3,2,giza,mohandessin,,10,yes,yes,30.0583951,31.2020231
csv_Ad id 194297030,data.csv,apartment,14000.0,215.0,3,3,cairo,maadi,,2,no,yes,29.9603313,31.263055
csv_Ad id 194329844,data.csv,studio,16000.0,100.0,1,1,giza,6th of october,,3,yes,yes,29.9723458,30.9409205
csv_Ad id 194329822,data.csv,apartment,26000.0,196.0,2,3,giza,6th of october,,2,no,yes,29.9723458,30.9409205
csv_Ad id 194329767,data.csv,apartment,5000.0,92.0,2,1,cairo,madinaty,,2,,yes,30.0917369,31.6380608
csv_Ad id 193104657,data.csv,apartment,11000.0,200.0,3,3,cairo,zahraa al maadi,,6,no,yes,29.962275,31.3150054
csv_Ad id 194329618,data.csv,apartment,230000.0,220.0,5,2,giza,mohandessin,,7,,yes,30.0583951,31.2020231
csv_Ad id 193150360,data.csv,duplex,750.0,200.0,3,3,cairo,sheraton,,8,yes,yes,30.1006226,31.3771365
csv_Ad id 194329479,data.csv,apartment,5500.0,120.0,3,1,cairo,nasr city,,3,yes,yes,30.0521177,31.3422045
csv_Ad id 185532942,data.csv,apartment,750.0,170.0,3,2,cairo,nasr city,,7,yes,yes,30.0521177,31.3422045
csv_Ad id 194329014,data.csv,apartment,30000.0,270.0,3,3,cairo,nasr city,,6,,yes,30.0521177,31.3422045
csv_Ad id 194328994,data.csv,apartment,15000.0,160.0,3,2,giza,sheikh zayed,,1,no,yes,30.048347,30.9832235
csv_Ad id 194328981,data.csv,studio,8500.0,30.0,1,1,giza,sheikh zayed,,highest,no,yes,30.048347,30.9832235
csv_Ad id 194328937,data.csv,apartment,22000.0,280.0,3,2,cairo,nasr city,,6,,yes,30.0521177,31.3422045
csv_Ad id 183253890,data.csv,apartment,1000.0,280.0,3,3,cairo,nasr city,,3,,yes,30.0521177,31.3422045
csv_Ad id 183253455,data.csv,apartment,1000.0,250.0,3,3,cairo,nasr city,,7,yes,yes,30.0521177,31.3422045
csv_Ad id 194328805,data.csv,apartment,8000.0,135.0,2,2,giza,6th of october,,4,yes,yes,29.9723458,30.9409205
csv_Ad id 194328782,data.csv,apartment,35000.0,250.0,3,3,cairo,nasr city,,10,,yes,30.0521177,31.3422045
csv_Ad id 194328653,data.csv,apartment,9500.0,180.0,3,3,cairo,rehab city,,4,no,yes,30.063584,31.4889939
csv_Ad id 194328646,data.csv,apartment,28000.0,160.0,3,3,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194328601,data.csv,studio,12000.0,60.0,1,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194328596,data.csv,apartment,33000.0,198.0,3,3,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194317815,data.csv,apartment,1600.0,80.0,1,1,giza,haram,,ground,no,yes,29.850964,31.2209469
csv_Ad id 194328282,data.csv,apartment,27000.0,146.0,2,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194328281,data.csv,apartment,22500.0,210.0,3,3,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194328131,data.csv,studio,10000.0,50.0,1,1,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194327993,data.csv,apartment,24500.0,240.0,4,4,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194327432,data.csv,apartment,24000.0,240.0,4,4,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194327968,data.csv,apartment,21000.0,300.0,5,3,cairo,rehab city,,1,no,yes,30.063584,31.4889939
csv_Ad id 194327945,data.csv,apartment,7000.0,110.0,2,1,cairo,nasr city,,9,no,yes,30.0521177,31.3422045
csv_Ad id 194327878,data.csv,apartment,9000.0,119.0,3,3,cairo,rehab city,,ground,no,yes,30.063584,31.4889939
csv_Ad id 194327873,data.csv,apartment,1800.0,80.0,2,1,alexandria,nakheel,,2,yes,yes,,
csv_Ad id 194327763,data.csv,apartment,10000.0,150.0,2,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194327717,data.csv,apartment,7000.0,150.0,2,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194327663,data.csv,apartment,6000.0,116.0,3,2,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194327676,data.csv,apartment,8500.0,122.0,3,2,cairo,rehab city,,ground,no,yes,30.063584,31.4889939
csv_Ad id 194327660,data.csv,apartment,200.0,120.0,3,1,alexandria,mandara,,7,yes,yes,31.2795555,30.0085443
csv_Ad id 194326976,data.csv,apartment,5500.0,135.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194326935,data.csv,apartment,4000.0,218.0,3,1,giza,haram,,3,no,yes,29.850964,31.2209469
csv_Ad id 194294954,data.csv,apartment,4000.0,140.0,3,3,giza,6th of october,,3,no,yes,29.9723458,30.9409205
csv_Ad id 194216694,data.csv,apartment,9800.0,109.0,2,1,cairo,rehab city,,3,yes,yes,30.063584,31.4889939
csv_Ad id 194109314,data.csv,apartment,9500.0,170.0,3,2,cairo,sheraton,,2,no,yes,30.1006226,31.3771365
csv_Ad id 193684683,data.csv,apartment,19000.0,216.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194327647,data.csv,apartment,3000.0,90.0,2,1,alexandria,sidi beshr,,10+,yes,yes,31.2570693,29.9940489
csv_Ad id 194327641,data.csv,apartment,70000.0,220.0,3,3,cairo,maadi,,4,yes,yes,29.9603313,31.263055
csv_Ad id 194327629,data.csv,apartment,5500.0,116.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194327578,data.csv,apartment,8500.0,103.0,3,2,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194327557,data.csv,apartment,10000.0,119.0,3,3,cairo,rehab city,,2,yes,yes,30.063584,31.4889939
csv_Ad id 194327518,data.csv,apartment,8500.0,103.0,3,2,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194327493,data.csv,apartment,17000.0,175.0,2,1,cairo,maadi,,ground,no,yes,29.9603313,31.263055
csv_Ad id 194327367,data.csv,apartment,9000.0,143.0,3,1,cairo,madinaty,,6,yes,yes,30.0917369,31.6380608
csv_Ad id 194327300,data.csv,apartment,3000.0,145.0,3,2,damietta,new damietta,,4,no,yes,31.4364503,31.678142
csv_Ad id 194327122,data.csv,apartment,6000.0,131.0,3,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194327104,data.csv,apartment,5000.0,125.0,3,1,alexandria,mandara,,6,yes,yes,31.2795555,30.0085443
csv_Ad id 194327057,data.csv,apartment,2500.0,115.0,2,2,sharqia,10th of ramadan,,ground,no,yes,30.3154491,31.7392776
csv_Ad id 194327031,data.csv,studio,12000.0,85.0,1,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194169743,data.csv,apartment,18000.0,200.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194326980,data.csv,apartment,1400.0,100.0,2,1,cairo,hadayek helwan,,6,,yes,29.8968261,31.3009298
csv_Ad id 194326940,data.csv,apartment,2800.0,125.0,3,2,cairo,hadayek helwan,,6,,yes,29.8968261,31.3009298
csv_Ad id 194310376,data.csv,apartment,28000.0,146.0,2,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194293466,data.csv,apartment,8000.0,165.0,3,3,cairo,madinaty,,2,no,yes,30.0917369,31.6380608
csv_Ad id 194094873,data.csv,apartment,3500.0,155.0,2,2,cairo,obour city,,3,no,yes,30.1636723,31.4785044
csv_Ad id 193641695,data.csv,apartment,10500.0,160.0,3,2,giza,faisal,,8,yes,yes,30.0173329,31.2039585
csv_Ad id 188104738,data.csv,apartment,12000.0,180.0,3,2,giza,faisal,,10+,yes,yes,30.0173329,31.2039585
csv_Ad id 194326914,data.csv,apartment,2500.0,120.0,2,1,cairo,hadayek helwan,,7,,yes,29.8968261,31.3009298
csv_Ad id 194326821,data.csv,apartment,10000.0,210.0,4,3,giza,mohandessin,,1,no,yes,30.0583951,31.2020231
csv_Ad id 194326842,data.csv,apartment,25000.0,110.0,3,1,damietta,new damietta,,5,,yes,31.4364503,31.678142
csv_Ad id 194326800,data.csv,apartment,5000.0,150.0,3,1,cairo,helmeyat el zaytoun,,1,no,yes,,
csv_Ad id 194326610,data.csv,apartment,12000.0,250.0,3,3,cairo,nasr city,,8,no,yes,30.0521177,31.3422045
csv_Ad id 194319668,data.csv,studio,12000.0,80.0,1,1,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194326431,data.csv,apartment,6500.0,123.0,3,2,cairo,rehab city,,4,no,yes,30.063584,31.4889939
csv_Ad id 191578150,data.csv,apartment,45000.0,250.0,4,3,cairo,maadi,,ground,,yes,29.9603313,31.263055
csv_Ad id 194326310,data.csv,duplex,9000.0,400.0,4,3,giza,hadayek al-ahram,,ground,no,yes,,
csv_Ad id 194308963,data.csv,apartment,15000.0,250.0,3,3,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194293956,data.csv,apartment,7500.0,90.0,2,1,cairo,heliopolis,,9,,yes,30.1005985,31.3329136
csv_Ad id 193733908,data.csv,apartment,5000.0,130.0,3,1,alexandria,gianaclis,,9,no,yes,31.1996739,29.8968726
csv_Ad id 193155732,data.csv,apartment,13000.0,200.0,3,2,cairo,heliopolis,,2,yes,yes,30.1005985,31.3329136
csv_Ad id 193155524,data.csv,apartment,8500.0,175.0,3,2,giza,hadayek al-ahram,,3,yes,yes,,
csv_Ad id 194326238,data.csv,apartment,13000.0,90.0,2,1,cairo,rehab city,,5,yes,yes,30.063584,31.4889939
csv_Ad id 194326232,data.csv,apartment,19000.0,197.0,3,3,cairo,rehab city,,ground,no,yes,30.063584,31.4889939
csv_Ad id 194326156,data.csv,apartment,10000.0,135.0,2,1,alexandria,laurent,,10,yes,yes,31.2489231,29.9763582
csv_Ad id 194326189,data.csv,apartment,6200.0,116.0,2,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194305158,data.csv,apartment,23000.0,200.0,3,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 174663175,data.csv,apartment,40000.0,220.0,3,3,cairo,maadi,,3,yes,yes,29.9603313,31.263055
csv_Ad id 194325941,data.csv,studio,4000.0,48.0,1,1,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 194325876,data.csv,apartment,22000.0,146.0,2,2,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 194325825,data.csv,apartment,4000.0,130.0,3,2,cairo,new cairo - el tagamoa,,5,,yes,30.0628389,31.4459868
csv_Ad id 194325807,data.csv,apartment,200.0,80.0,1,1,alexandria,mandara,,1,yes,yes,31.2795555,30.0085443
csv_Ad id 194325745,data.csv,apartment,6000.0,96.0,2,2,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194325725,data.csv,apartment,9000.0,120.0,2,1,alexandria,asafra,,10+,yes,yes,31.2668676,30.0126929
csv_Ad id 194325710,data.csv,apartment,30000.0,300.0,2,2,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 191197701,data.csv,apartment,250.0,100.0,3,1,alexandria,miami,,5,yes,yes,31.2662126,29.9993706
csv_Ad id 194325422,data.csv,apartment,12500.0,70.0,2,1,giza,sheikh zayed,,3,yes,yes,30.048347,30.9832235
csv_Ad id 194308323,data.csv,apartment,5000.0,180.0,3,2,giza,6th of october,,3,no,yes,29.9723458,30.9409205
csv_Ad id 194292508,data.csv,apartment,12000.0,122.0,2,1,cairo,maadi,,10,yes,yes,29.9603313,31.263055
csv_Ad id 194275098,data.csv,apartment,11000.0,185.0,3,3,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194248124,data.csv,apartment,5000.0,150.0,3,2,cairo,sayeda zeinab,,3,no,yes,30.0315976,31.2420951
csv_Ad id 193959200,data.csv,apartment,250.0,80.0,2,1,alexandria,sidi beshr,,10,yes,yes,31.2570693,29.9940489
csv_Ad id 193920291,data.csv,apartment,15000.0,186.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194325351,data.csv,apartment,1000.0,160.0,3,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194325276,data.csv,apartment,15000.0,200.0,4,3,giza,sheikh zayed,,1,yes,yes,30.048347,30.9832235
csv_Ad id 194325235,data.csv,apartment,40000.0,191.0,3,3,cairo,new cairo - el tagamoa,,3,yes,yes,30.0628389,31.4459868
csv_Ad id 194235705,data.csv,apartment,7000.0,89.0,2,2,cairo,rehab city,,4,no,yes,30.063584,31.4889939
csv_Ad id 194325204,data.csv,apartment,6500.0,128.0,3,2,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 194325158,data.csv,apartment,10000.0,200.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194325135,data.csv,duplex,18000.0,320.0,4,3,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194325129,data.csv,apartment,15000.0,140.0,2,2,cairo,new cairo - el tagamoa,,5,no,yes,30.0628389,31.4459868
csv_Ad id 194325124,data.csv,apartment,7500.0,7.0,3,3,cairo,rehab city,,3,no,yes,30.063584,31.4889939
csv_Ad id 194325085,data.csv,apartment,4500.0,4.0,2,1,giza,sheikh zayed,,1,yes,yes,30.048347,30.9832235
csv_Ad id 194325071,data.csv,apartment,7000.0,180.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194324953,data.csv,apartment,9000.0,175.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194324904,data.csv,apartment,4000.0,200.0,3,3,cairo,maadi,,3,no,yes,29.9603313,31.263055
csv_Ad id 194324872,data.csv,apartment,9500.0,200.0,3,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194324871,data.csv,apartment,12000.0,200.0,3,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194324807,data.csv,apartment,13000.0,70.0,2,1,cairo,madinaty,,1,yes,yes,30.0917369,31.6380608
csv_Ad id 194324815,data.csv,apartment,16000.0,220.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194324777,data.csv,apartment,16000.0,300.0,4,4,cairo,madinaty,,ground,,yes,30.0917369,31.6380608
csv_Ad id 194324742,data.csv,apartment,5500.0,70.0,2,1,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194324704,data.csv,apartment,10000.0,90.0,2,1,cairo,rehab city,,2,yes,yes,30.063584,31.4889939
csv_Ad id 194324584,data.csv,apartment,4000.0,122.0,2,2,cairo,shubra,,3,no,yes,30.0800186,31.245269
csv_Ad id 194308015,data.csv,apartment,7000.0,144.0,3,2,cairo,hadayek al-kobba,,1,no,yes,,
csv_Ad id 194302015,data.csv,apartment,2600.0,125.0,2,1,giza,hadayek al-ahram,,2,no,yes,,
csv_Ad id 194291763,data.csv,apartment,2500.0,70.0,2,1,giza,6th of october,,2,no,yes,29.9723458,30.9409205
csv_Ad id 194291695,data.csv,apartment,6000.0,160.0,3,2,alexandria,sidi gaber,,5,,yes,31.2235494,29.9373941
csv_Ad id 194212685,data.csv,apartment,2200.0,250.0,3,3,giza,6th of october,,3,yes,yes,29.9723458,30.9409205
csv_Ad id 193541628,data.csv,duplex,64000.0,300.0,3,4,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 192897963,data.csv,apartment,20000.0,155.0,2,2,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194324606,data.csv,apartment,11000.0,100.0,2,1,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194324191,data.csv,apartment,2100.0,110.0,3,1,alexandria,agami,,7,no,yes,31.140556,29.785278
csv_Ad id 194324523,data.csv,apartment,7500.0,140.0,3,2,cairo,madinaty,,2,no,yes,30.0917369,31.6380608
csv_Ad id 194302820,data.csv,apartment,27000.0,160.0,2,2,cairo,heliopolis,,9,no,yes,30.1005985,31.3329136
csv_Ad id 194324393,data.csv,apartment,18000.0,140.0,3,2,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194324230,data.csv,apartment,15000.0,165.0,3,2,cairo,nasr city,,6,yes,yes,30.0521177,31.3422045
csv_Ad id 194323105,data.csv,apartment,5500.0,130.0,3,2,cairo,abasiya,,1,no,yes,,
csv_Ad id 194324084,data.csv,apartment,9000.0,115.0,3,3,cairo,rehab city,,ground,no,yes,30.063584,31.4889939
csv_Ad id 194324079,data.csv,apartment,10000.0,182.0,3,3,cairo,rehab city,,5,no,yes,30.063584,31.4889939
csv_Ad id 194324051,data.csv,apartment,8500.0,135.0,3,1,cairo,downtown cairo,,7,,yes,30.0887612,31.2898195
csv_Ad id 194324035,data.csv,apartment,4800.0,92.0,2,2,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194324004,data.csv,apartment,16000.0,70.0,2,1,cairo,madinaty,,ground,,yes,30.0917369,31.6380608
csv_Ad id 194323972,data.csv,apartment,6500.0,99.0,2,1,cairo,rehab city,,2,no,yes,30.063584,31.4889939
csv_Ad id 194323957,data.csv,studio,8500.0,65.0,1,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194323918,data.csv,apartment,15000.0,90.0,2,1,cairo,rehab city,,1,yes,yes,30.063584,31.4889939
csv_Ad id 194323886,data.csv,apartment,11000.0,140.0,3,1,cairo,downtown cairo,,3,no,yes,30.0887612,31.2898195
csv_Ad id 194323847,data.csv,apartment,20000.0,200.0,3,2,giza,dokki,,9,yes,yes,30.0388955,31.2125563
csv_Ad id 194323809,data.csv,apartment,24000.0,208.0,3,3,giza,sheikh zayed,,1,no,yes,30.048347,30.9832235
csv_Ad id 194323788,data.csv,apartment,850.0,60.0,2,1,alexandria,bacchus,,1,no,yes,,
csv_Ad id 194323785,data.csv,apartment,20000.0,139.0,3,3,cairo,rehab city,,2,yes,yes,30.063584,31.4889939
csv_Ad id 194323784,data.csv,apartment,5500.0,100.0,2,1,cairo,madinaty,,5,,yes,30.0917369,31.6380608
csv_Ad id 194323545,data.csv,duplex,10000.0,260.0,5,2,alexandria,miami,,10+,yes,yes,31.2662126,29.9993706
csv_Ad id 194288262,data.csv,apartment,5000.0,100.0,2,2,alexandria,smoha,,1,,yes,31.215679,29.9421807
csv_Ad id 194273384,data.csv,apartment,18500.0,138.0,3,2,giza,sheikh zayed,,1,yes,yes,30.048347,30.9832235
csv_Ad id 194005733,data.csv,apartment,4500.0,80.0,2,1,alexandria,miami,,ground,no,yes,31.2662126,29.9993706
csv_Ad id 193947963,data.csv,apartment,25000.0,208.0,3,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 193772040,data.csv,duplex,30000.0,240.0,3,3,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 192860007,data.csv,penthouse,20000.0,245.0,3,3,cairo,new cairo - el tagamoa,,5,,yes,30.0628389,31.4459868
csv_Ad id 194309960,data.csv,apartment,3750.0,60.0,2,1,cairo,ain shams,,2,yes,yes,30.1304761,31.3167491
csv_Ad id 194323666,data.csv,apartment,35000.0,180.0,3,2,giza,dokki,,6,yes,yes,30.0388955,31.2125563
csv_Ad id 194323670,data.csv,apartment,14500.0,145.0,3,2,giza,sheikh zayed,,2,yes,yes,30.048347,30.9832235
csv_Ad id 194304266,data.csv,apartment,2700.0,200.0,4,2,giza,maryotaya,,7,yes,yes,,
csv_Ad id 194323638,data.csv,apartment,12000.0,162.0,3,3,cairo,rehab city,,4,no,yes,30.063584,31.4889939
csv_Ad id 194323566,data.csv,apartment,8000.0,155.0,3,3,cairo,rehab city,,3,no,yes,30.063584,31.4889939
csv_Ad id 194323549,data.csv,apartment,5000.0,125.0,2,1,giza,sheikh zayed,,2,,yes,30.048347,30.9832235
csv_Ad id 194323515,data.csv,apartment,7500.0,130.0,2,1,cairo,nasr city,,9,no,yes,30.0521177,31.3422045
csv_Ad id 194290962,data.csv,apartment,5000.0,100.0,2,1,cairo,shorouk city,,ground,yes,yes,30.1488541,31.6295623
csv_Ad id 194323498,data.csv,apartment,10000.0,180.0,3,2,cairo,sheraton,,3,no,yes,30.1006226,31.3771365
csv_Ad id 194311495,data.csv,apartment,3300.0,86.0,2,1,cairo,nasr city,,5,no,yes,30.0521177,31.3422045
csv_Ad id 194323440,data.csv,apartment,6300.0,70.0,2,1,giza,sheikh zayed,,ground,no,yes,30.048347,30.9832235
csv_Ad id 194323439,data.csv,studio,6500.0,45.0,1,1,giza,sheikh zayed,,ground,no,yes,30.048347,30.9832235
csv_Ad id 194323414,data.csv,apartment,12000.0,96.0,2,2,cairo,madinaty,,2,yes,yes,30.0917369,31.6380608
csv_Ad id 194323351,data.csv,duplex,15000.0,200.0,2,2,cairo,heliopolis,,9,no,yes,30.1005985,31.3329136
csv_Ad id 194323234,data.csv,apartment,3500.0,80.0,2,1,giza,hadayek 6th of october,,ground,no,yes,30.0278841,30.9944999
csv_Ad id 194322579,data.csv,apartment,6000.0,120.0,2,1,cairo,heliopolis,,7,no,yes,30.1005985,31.3329136
csv_Ad id 194322975,data.csv,apartment,7000.0,170.0,2,1,cairo,nasr city,,1,no,yes,30.0521177,31.3422045
csv_Ad id 194322960,data.csv,studio,4500.0,60.0,1,1,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194313541,data.csv,apartment,4000.0,120.0,3,1,cairo,nasr city,,3,no,yes,30.0521177,31.3422045
csv_Ad id 194256035,data.csv,apartment,10000.0,90.0,2,2,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194240331,data.csv,apartment,25000.0,192.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194322870,data.csv,apartment,7500.0,180.0,2,1,cairo,heliopolis,,2,no,yes,30.1005985,31.3329136
csv_Ad id 194322862,data.csv,apartment,4500.0,250.0,5,3,giza,haram,,3,no,yes,29.850964,31.2209469
csv_Ad id 194322857,data.csv,apartment,14000.0,92.0,2,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194322851,data.csv,apartment,8000.0,175.0,3,3,cairo,madinaty,,6,no,yes,30.0917369,31.6380608
csv_Ad id 194322825,data.csv,apartment,7500.0,120.0,2,1,cairo,nasr city,,9,no,yes,30.0521177,31.3422045
